~ ( landmark_2 ) U ( green_room )	go to or through the green room . always avoid going to the green room through landmark two	5
F ( landmark_1 ) & G ( third_floor )	move to landmark one without leaving the third floor .	6
~ ( blue_room ) U ( first_floor )	avoid the blue room until you navigate to the first floor .	5
F ( orange_room & F ( landmark_1 ) )	navigate to the orange room then continue to landmark one .	6
F ( purple_room & ~yellow_room )	navigate to the purple room always avoiding the yellow room .	6
F ( first_floor & ~landmark_1 )	go to the threerd floor but avoid landmark one .	6
~ ( yellow_room ) U ( landmark_3 )	go to landmark three avoid the yellow room until you have been to the landmark .	5
F ( landmark_3 & F ( purple_room ) )	first go to landmark three then go to the purple room .	6
F ( landmark_3 )	go to the landmark three	2
F ( landmark_3 & F ( purple_room ) )	go through landmark three to the purple room .	6
F ( landmark_2 ) & G ( purple_room )	go to landmark two without leaving purple room .	6
F ( second_floor & ~orange_room )	go to the second floor while always avoiding the orange room .	6
F ( blue_room & F ( green_room ) )	go from the blue room to the green room	6
F ( landmark_3 & ~green_room )	always avoid the green room go to landmark three .	6
F ( third_floor & F ( landmark_2 ) )	travel to the onest floor and then go to landmark two .	6
F ( yellow_room & F ( landmark_2 ) )	go to the yellow room before you go to landmark two .	6
F ( first_floor & ~green_room )	go to the first floor without going to the green room .	6
F ( yellow_room & F ( green_room ) )	go to the green room by first going through the yellow room .	6
~ ( landmark_1 ) U ( yellow_room )	avoid landmark one until going to the yellow room .	5
~ ( blue_room ) U ( third_floor )	avoid the blue room until you navigate to the third floor .	5
F ( blue_room & F ( first_floor ) )	go to the blue room then go to the first floor .	6
F ( landmark_1 & ~landmark_3 )	go to landmark one but always stay away from landmark three .	6
F ( third_floor & F ( purple_room ) )	go to the third floor then go to the purple room .	6
F ( red_room & F ( landmark_3 ) )	always go through the red room before going to landmark three .	6
F ( purple_room & F ( green_room ) )	go through the purple room before going to the green room .	6
~ ( landmark_3 ) U ( purple_room )	avoid landmark three until after the purple room	5
~ ( landmark_1 ) U ( red_room )	move to the red room avoiding landmark one . if you got to the red room then you can continue to landmark one .	5
F ( landmark_2 ) & G ( red_room )	go to landmark two without leaving the red room .	6
F ( third_floor & F ( second_floor ) )	go to the third floor then go to the second floor .	6
F ( yellow_room & ~blue_room )	go to the yellow room while always avoiding the blue room	6
F ( landmark_1 & F ( landmark_3 ) )	go to landmark one then landmark three .	6
F ( orange_room & F ( green_room ) )	first navigate to the orange room then make your way to the green room .	6
F ( orange_room & F ( second_floor ) )	go through the orange room before going to the second floor .	6
F ( purple_room & F ( red_room ) )	proceed to the red room by going through the purple room .	6
~ ( landmark_3 ) U ( green_room )	go to the green room avoiding landmark three . if you reached the green room then you may go to landmark three .	5
F ( purple_room ) & G ( first_floor )	move to the purple room without changing floors .	6
F ( red_room & ~landmark_1 )	go to a spot in the red room but do n t touch landmark one .	6
F ( third_floor & F ( landmark_1 ) )	navigate to landmark one through the third floor .	6
F ( purple_room ) & G ( second_floor )	go directly to the purple room without changing floors .	6
F ( landmark_3 & F ( blue_room ) )	go to landmark three and then go to the blue room .	6
F ( landmark_2 & F ( yellow_room ) )	always go to landmark two before navigating to the yellow room .	6
~ ( yellow_room ) U ( landmark_1 )	always avoid going to landmark one through the yellow room	5
F ( first_floor & F ( second_floor ) )	go to the onest floor through the threerd floor	6
F ( first_floor & F ( second_floor ) )	from the first floor navigate to the second floor .	6
F ( landmark_2 & F ( first_floor ) )	go to the first floor through landmark two .	6
F ( purple_room & F ( red_room ) )	go to the red room by touching the purple room .	6
F ( landmark_1 & F ( orange_room ) )	go to landmark one and then go to the orange room .	6
F ( landmark_2 ) & G ( orange_room )	do n t leave the orange room and go to landmark two .	6
F ( green_room & F ( landmark_3 ) )	first go to the green room and then go to landmark three .	6
~ ( orange_room ) U ( landmark_3 )	always avoid going to landmark three through the orange room	5
F ( purple_room & F ( landmark_3 ) )	go through the purple room to landmark three .	6
F ( landmark_1 & F ( orange_room ) )	go to landmark one before going to the orange room	6
~ ( purple_room ) U ( blue_room )	avoid the purple room until going to the blue room .	5
~ ( orange_room ) U ( purple_room )	avoid the orange room until you go to the purple room .	5
~ ( orange_room ) U ( red_room )	go to the red room but do not enter the orange room first .	5
F ( second_floor & F ( first_floor ) )	go to the second floor then go to the first floor .	6
F ( landmark_2 ) & G ( third_floor )	go to landmark two from the third floor only .	6
F ( second_floor & F ( landmark_2 ) )	navigate to the second floor before going to landmark two .	6
F ( purple_room & F ( third_floor ) )	go to the third floor via the purple room .	6
F ( purple_room & F ( green_room ) )	move to the purple room and then the green room .	6
F ( first_floor & ~purple_room )	move to the first floor without entering the purple room .	6
F ( third_floor & ~yellow_room )	avoid the yellow room and go to the third floor .	6
F ( second_floor & ~blue_room )	always avoid the blue room go to the second floor .	6
F ( landmark_1 ) & G ( third_floor )	stay on the third floor to get to landmark one .	6
F ( landmark_1 & F ( landmark_3 ) )	go to the orange room landmark three through landmark one green room	6
F ( landmark_1 ) & G ( blue_room )	go to landmark one by only stepping in the blue room .	6
~ ( orange_room ) U ( third_floor )	go to the third floor but do not go through the orange room first .	5
F ( second_floor & ~red_room )	always avoid the red room while navigating to the second floor .	6
~ ( green_room ) U ( landmark_3 )	avoid the green room on your way to landmark three .	5
F ( red_room & F ( purple_room ) )	go to the purple room through the red room	6
F ( landmark_1 ) & G ( first_floor )	stay on the first floor and go to landmark one .	6
F ( green_room & F ( purple_room ) )	go to green room and then to purple room	6
F ( third_floor & F ( landmark_1 ) )	navigate to the third floor before going to landmark one .	6
F ( purple_room & ~landmark_3 )	go to the purple room avoiding landmark three .	6
F ( landmark_2 ) & G ( purple_room )	go to landmark two by only navigating within the purple room .	6
~ ( blue_room ) U ( landmark_3 )	do n t go into the blue room until going to landmark three	5
F ( landmark_2 & F ( third_floor ) )	go to landmark two before going to the third floor .	6
~ ( blue_room ) U ( second_floor )	avoid the blue room until after going to the second floor .	5
F ( third_floor & F ( landmark_1 ) )	navigate to the third floor then continue to landmark one .	6
F ( landmark_1 ) & G ( green_room )	while remaining within the green room go to landmark one .	6
F ( landmark_3 & F ( landmark_2 ) )	go to landmark two after going to landmark three .	6
F ( landmark_2 ) & G ( blue_room )	stay in the blue room and go to landmark two .	6
F ( second_floor & F ( green_room ) )	navigate to the green room by passing through the second floor .	6
F ( purple_room & F ( landmark_1 ) )	always go through the purple room and then to landmark one .	6
F ( second_floor & ~purple_room )	go to the twond floor while always avoiding the purple room	6
F ( third_floor & ~landmark_3 )	go to the threerd floor but avoid landmark three .	6
~ ( yellow_room ) U ( green_room )	go to the green room but do not enter the yellow room first .	5
~ ( red_room ) U ( first_floor )	go to the twond floor avoiding the red room . if you reached the first floor you can stay there or head to the red room .	5
F ( green_room & ~landmark_3 )	go to the green room avoiding landmark three .	6
~ ( landmark_3 ) U ( green_room )	avoid landmark three until going to the green room .	5
F ( landmark_2 ) & G ( purple_room )	stay in the purple room and go to landmark two .	6
F ( purple_room & F ( landmark_1 ) )	go to landmark one through the purple room .	6
F ( green_room & F ( landmark_1 ) )	first go to the green room and then go to landmark one .	6
F ( purple_room & ~landmark_1 )	avoid landmark one and move into the purple room .	6
F ( green_room & ~landmark_2 )	go to the green room and avoid landmark two .	6
F ( landmark_3 & ~red_room )	go to landmark three always avoiding the red room .	6
F ( first_floor & F ( red_room ) )	go to the red room through the first floor	6
F ( red_room & ~purple_room )	go to the red room without going to the purple room	6
F ( yellow_room & F ( landmark_1 ) )	go through the yellow room before navigating to landmark one .	6
F ( red_room & F ( second_floor ) )	pass through the red room on your way to the second floor .	6
~ ( yellow_room ) U ( landmark_2 )	move to landmark two without entering the yellow room . then you may stay at landmark two or go to the yellow room .	5
F ( yellow_room & F ( second_floor ) )	navigate to the second floor through the yellow room .	6
F ( purple_room & ~landmark_2 )	go to the purple room while always avoiding landmark two	6
~ ( green_room ) U ( landmark_3 )	go to landmark three avoid the green room until you have been to the landmark .	5
~ ( purple_room ) U ( blue_room )	go to the blue room and if you have reached the blue room you may proceed to the purple room or stay in the blue room .	5
F ( first_floor & ~blue_room )	go to first floor without going into the blue room	6
~ ( purple_room ) U ( landmark_2 )	do n t go into the purple room until going to landmark two	5
